"support_wind_turbines","proximity_to_proposed","env_concern","trust_in_government","left_right_ideology","age","income","educ"
0,1,1,1,1,66,55657,1
1,0,1,0,0,26,65048,1
0,1,1,1,1,32,57823,2
0,0,1,1,1,79,72830,1
1,0,3,1,0,53,70925,1
1,0,1,0,0,33,62040,3
1,1,1,1,0,45,81798,2
1,0,3,1,0,21,69850,1
0,0,1,0,1,29,25441,3
1,1,2,1,0,75,57731,2
1,0,2,0,1,19,87180,2
1,1,3,1,1,81,61553,1
1,0,1,0,1,29,38333,1
1,0,3,0,0,23,76709,2
1,0,2,1,0,52,35500,2
1,0,2,1,0,42,98338,3
1,1,1,0,1,29,48505,3
0,1,1,0,0,59,19281,2
1,0,2,1,1,57,38770,2
1,1,3,1,1,22,65181,1
1,1,1,1,0,47,93880,3
0,0,1,1,1,58,38154,2
1,0,1,1,0,74,69735,1
1,0,1,0,0,28,67465,1
0,0,3,0,0,31,10400,3
1,1,2,1,0,28,66472,1
0,1,1,0,1,54,10730,2
1,0,2,0,1,26,14026,3
1,0,2,1,1,64,66872,1
1,0,3,0,0,77,87528,1
1,1,3,1,1,62,72107,3
1,0,2,0,1,37,93454,1
1,0,1,0,1,79,57113,2
1,0,3,1,0,22,99899,2
1,0,2,0,1,64,70050,2
1,0,2,1,1,61,76242,2
1,1,2,0,1,70,86893,1
0,0,1,1,0,80,12337,2
1,1,2,1,1,76,18241,2
1,0,2,1,1,28,39124,3
1,0,1,1,0,49,89795,3
1,0,1,1,1,79,92855,1
1,0,3,1,0,33,27718,2
1,0,2,0,0,82,80795,1
1,0,3,1,0,62,63739,2
1,0,2,1,0,75,78050,1
0,0,1,1,1,69,43680,2
1,0,3,1,0,77,24246,1
1,0,3,0,0,75,56863,3
1,0,3,1,1,75,80656,2
0,0,3,0,0,74,12619,1
0,0,1,1,1,38,33289,2
1,0,1,1,0,35,72278,2
1,1,2,1,0,48,83375,2
0,1,3,0,1,57,12160,2
1,0,1,1,0,57,40500,1
1,0,1,1,0,61,99546,2
1,1,3,0,0,71,44580,1
1,1,2,1,0,72,94885,2
1,0,2,0,0,29,75625,3
1,0,2,1,0,72,58087,2
1,1,3,0,0,65,37710,3
0,0,1,1,1,33,11704,1
1,0,1,0,0,40,96197,1
1,0,1,0,0,38,81816,3
1,1,2,0,1,59,73485,1
1,1,3,1,0,58,78583,2
1,1,3,1,1,71,84144,3
1,0,2,1,1,30,28228,2
1,0,2,1,0,60,94895,1
1,0,2,1,1,29,38208,2
0,1,1,1,0,34,21125,1
1,0,1,1,1,24,82113,2
1,0,2,1,0,23,29857,2
0,0,1,1,0,18,22108,2
1,1,3,1,1,71,15639,2
1,0,2,0,1,63,84670,1
0,0,1,0,0,31,19833,2
0,1,1,1,0,79,18337,3
0,1,1,1,1,42,28651,1
1,0,3,0,1,43,66752,2
1,0,3,1,0,30,34795,1
1,0,1,1,0,26,78838,1
0,1,1,0,0,78,38092,1
1,0,2,1,0,28,97266,2
0,1,2,0,0,22,56935,1
1,0,2,0,1,62,29619,2
1,0,2,1,0,73,61539,1
1,1,1,1,0,39,58307,1
1,1,3,0,0,25,50983,1
1,0,2,1,0,82,69757,1
1,1,2,0,1,24,53792,1
0,0,2,0,0,33,32321,2
0,0,2,0,1,81,39405,2
1,0,1,1,1,44,69302,1
1,1,3,0,0,82,87861,2
0,1,2,1,1,19,52395,2
1,0,3,1,0,38,80071,3
1,0,3,1,1,18,77793,1
0,1,1,1,0,84,78353,2
1,1,3,0,1,56,50627,2
1,0,2,1,0,23,23727,2
0,0,3,1,1,43,51408,1
1,0,2,1,0,47,56784,1
0,1,1,0,1,53,81199,2
1,0,1,1,0,63,73014,3
1,0,2,0,0,69,32136,2
0,0,3,1,1,70,46903,1
1,1,2,0,0,42,96617,2
1,0,3,1,0,62,43958,2
0,1,1,1,1,72,73323,1
0,0,1,0,1,58,55358,2
1,1,1,0,1,23,72238,3
1,1,3,0,0,44,95709,3
1,0,1,1,1,29,39515,1
0,1,1,0,0,56,10140,2
0,1,1,0,1,27,33376,1
1,0,2,0,1,79,74907,2
1,0,1,0,0,37,98988,2
1,0,2,1,0,83,30909,2
1,0,3,0,1,46,75817,2
1,0,2,0,0,72,83990,2
1,1,1,1,0,18,95479,1
1,0,1,0,0,78,62740,1
1,1,2,1,0,59,23851,1
1,0,2,1,0,63,84491,2
1,0,1,0,0,70,46150,2
0,0,1,0,0,62,52242,1
1,0,3,0,0,54,47915,3
1,0,3,1,0,63,88770,1
1,0,3,1,0,70,28293,2
1,1,2,1,0,80,91530,3
1,0,3,1,1,18,94757,2
1,0,2,0,0,68,80931,2
1,0,3,1,1,34,97200,2
1,0,2,1,0,48,36594,2
1,1,1,0,0,31,44970,2
1,0,3,1,1,49,85511,1
1,0,3,1,0,78,44099,2
0,1,1,0,1,42,81968,2
1,0,1,0,0,25,35935,1
1,1,1,1,0,20,33648,1
1,1,2,0,1,69,95494,3
1,0,2,1,0,42,34867,1
0,0,2,0,0,60,12454,1
1,0,2,0,0,23,53989,2
1,0,2,1,1,34,32485,1
0,1,2,1,1,69,13099,3
1,1,2,1,1,61,12331,1
1,0,1,1,0,37,44124,1
1,0,3,1,0,20,41893,1
1,1,1,1,1,35,65083,2
1,1,2,0,0,48,72374,2
1,0,2,1,0,36,48501,1
1,0,2,1,1,44,64923,1
0,0,1,0,1,59,59634,3
1,0,3,0,0,85,35683,2
1,0,2,0,0,82,91140,2
0,0,1,1,0,45,38510,1
1,0,1,0,0,40,57755,1
1,0,3,0,0,52,77549,1
0,0,2,0,1,79,21681,3
0,0,1,0,0,36,27534,1
1,0,1,0,1,63,32455,2
0,0,3,1,1,67,17841,2
0,0,2,1,0,84,41936,2
1,0,1,0,0,35,49898,1
1,1,3,0,1,51,29994,2
1,1,2,0,0,38,34675,2
0,1,2,1,1,82,33619,3
1,0,3,1,0,27,34518,2
1,0,1,1,0,60,45965,2
0,1,2,1,1,34,40350,1
1,1,2,1,1,74,54297,1
1,0,1,1,1,81,69722,2
1,0,1,1,1,63,75873,2
0,1,2,1,1,80,10704,3
1,1,1,1,0,19,19982,2
0,1,2,1,1,76,51208,1
0,0,1,1,0,27,15932,2
1,0,3,1,1,67,78192,1
1,1,3,0,0,42,38920,2
1,1,2,1,1,52,60688,2
1,0,1,1,1,57,56074,3
1,0,2,1,1,25,54461,3
1,1,3,1,1,38,24419,3
1,0,3,0,1,72,65082,2
1,1,2,1,0,36,77312,2
0,1,2,0,1,44,16908,1
1,0,1,0,0,50,77053,1
1,0,3,0,1,28,62507,1
1,1,3,0,1,77,93841,3
1,1,3,1,1,75,42564,1
1,1,3,1,1,30,52947,2
1,0,1,1,0,35,35903,3
1,0,3,0,0,50,71757,1
1,0,2,0,0,30,83561,1
1,0,3,0,0,50,59005,1
1,1,2,1,0,32,47007,1
1,0,2,0,1,54,89532,3
1,0,1,0,0,65,88266,3
1,0,1,0,1,48,85771,2
1,0,3,1,1,29,17155,1
0,0,1,1,0,35,10097,1
1,0,2,1,0,21,91715,2
0,0,1,1,1,82,22765,1
0,1,1,1,0,75,17835,2
0,1,1,0,0,84,19945,1
1,1,3,1,1,35,44791,1
0,1,2,1,1,56,12784,1
0,1,1,0,1,79,66665,2
0,0,1,1,1,61,47079,2
1,0,2,1,0,82,68620,2
0,0,1,1,0,46,43528,2
1,0,3,0,0,37,11769,2
1,1,3,1,0,50,21912,1
1,0,1,1,0,48,43761,1
1,1,2,0,1,80,86572,1
0,0,2,1,1,72,17532,2
1,0,2,1,0,52,71091,1
0,0,2,1,0,69,14697,3
0,1,1,0,1,42,48282,1
1,0,1,1,1,50,96543,1
1,0,2,1,0,43,96243,1
1,0,2,0,1,39,51118,1
0,1,1,1,1,40,24366,1
1,1,1,0,0,27,41808,1
1,0,2,1,1,44,34960,1
1,0,3,0,0,24,10206,1
1,1,1,1,0,52,49675,3
1,1,3,0,0,59,71542,3
0,0,1,1,1,36,39676,1
1,0,1,0,0,22,64712,3
0,0,3,0,1,37,42676,1
0,1,1,0,1,51,42298,1
1,0,1,1,0,19,82820,2
1,0,2,1,0,29,24175,1
1,0,3,1,0,24,13463,1
1,1,1,1,1,46,85991,2
1,1,2,1,1,51,90708,1
1,1,3,1,1,48,43619,3
1,0,1,0,0,26,13707,1
0,0,1,0,1,45,11230,1
1,0,1,1,1,40,15067,2
1,0,3,1,1,68,30223,2
1,0,2,1,1,42,69293,1
1,0,1,0,1,52,85755,3
1,0,2,0,0,50,31076,1
0,1,1,1,0,84,17363,2
0,0,2,0,1,34,19298,1
1,0,3,1,1,80,96166,3
1,0,1,1,1,61,64029,1
1,1,1,1,0,81,64077,1
0,1,1,0,0,37,17293,1
1,1,2,1,0,57,34820,2
1,0,2,0,1,44,90325,1
1,0,2,0,0,82,95148,3
0,0,1,1,1,36,58148,2
1,0,1,0,0,60,78239,1
1,0,3,0,1,70,23490,1
1,1,1,0,1,52,83666,3
1,0,1,0,1,31,58087,2
1,0,1,0,1,60,51296,2
1,0,1,0,1,18,48769,3
1,0,1,0,1,34,44307,2
1,1,3,1,0,36,88904,2
1,0,2,1,0,55,33421,1
1,0,3,0,0,51,26481,2
1,0,2,0,0,37,39759,3
1,1,3,1,0,74,89378,3
1,1,2,1,1,70,55204,3
1,0,2,0,1,68,90780,2
1,0,3,1,0,85,48728,1
1,1,2,1,1,35,67995,1
1,0,2,1,0,78,48164,3
1,0,1,0,1,27,68723,2
1,0,3,0,0,83,82019,2
1,0,2,0,0,65,88867,1
1,0,3,1,1,50,28063,3
1,1,2,0,1,67,77787,1
1,0,3,0,0,45,51419,1
0,1,2,0,1,36,22724,2
0,1,2,0,1,56,27466,1
1,1,1,1,0,57,82755,1
1,0,2,0,0,66,54682,3
1,0,1,1,0,27,74567,1
0,0,1,1,1,84,36442,1
1,0,2,0,1,48,96090,2
1,0,2,0,0,41,43676,2
1,0,3,1,1,42,33385,1
1,0,2,1,1,26,61867,2
1,1,2,1,1,35,11248,1
1,0,2,0,0,24,96153,3
1,0,2,1,1,81,80811,2
1,0,3,0,0,33,14787,1
0,1,1,0,1,76,20935,3
1,0,3,0,1,59,63607,1
0,1,1,0,0,50,56797,1
1,1,3,0,1,52,18812,1
1,0,1,1,1,27,88430,1
0,0,1,0,1,40,20016,1
1,0,3,0,0,39,86371,3
1,0,1,0,0,37,33558,2
1,1,3,1,1,38,61710,2
1,0,2,0,0,47,80485,1
1,1,2,0,1,69,95086,1
1,1,1,1,0,76,53373,2
1,0,3,0,1,22,92386,3
1,1,3,1,1,52,21821,2
1,0,2,1,1,72,64870,1
1,0,2,0,1,18,77521,3
1,1,3,0,1,84,86611,3
0,0,2,0,1,32,40859,1
1,1,3,0,1,42,67206,2
1,0,2,1,1,65,69052,1
1,1,3,1,1,73,68766,1
0,0,1,1,0,63,34446,3
1,0,1,0,1,28,42099,1
0,0,1,0,0,46,28149,1
1,1,1,1,0,51,66694,2
1,0,3,0,1,65,44410,3
0,1,2,0,0,73,27676,2
1,0,3,0,0,21,13865,3
1,0,2,0,0,56,95407,3
1,0,2,0,0,32,86344,3
1,0,2,1,0,37,42488,2
1,1,2,1,0,35,73129,1
0,1,1,0,1,57,61158,3
1,0,2,1,0,23,62960,2
1,0,1,1,0,79,40674,3
1,0,2,0,0,58,69163,2
1,0,2,0,1,40,68367,1
0,1,1,0,1,45,93878,2
1,0,1,0,0,61,49009,2
1,0,3,0,1,73,87027,2
0,0,2,0,1,78,75983,1
1,0,3,0,0,37,15476,1
1,1,2,1,1,27,80922,2
1,0,1,0,0,81,68128,2
1,0,1,1,0,84,82026,1
1,0,3,0,0,22,84110,2
1,0,3,1,0,58,73286,2
1,0,1,0,0,62,97468,2
1,1,3,1,0,30,21571,3
1,0,2,1,0,69,19433,1
1,0,1,1,0,45,63260,1
1,1,2,1,0,75,22970,1
1,0,2,0,1,54,98122,1
0,1,1,0,0,54,62034,2
1,1,2,1,0,54,80639,3
1,0,3,1,1,69,94220,3
1,0,1,0,1,62,85233,3
1,0,1,1,0,29,80919,2
1,0,2,0,0,30,29060,1
1,1,3,1,1,48,57344,3
1,0,2,0,1,51,39017,2
1,0,1,1,0,49,97375,2
1,0,2,0,0,41,81149,1
0,0,1,0,0,59,45807,1
1,0,1,1,0,28,76656,1
0,1,3,0,1,18,75906,1
0,1,2,1,1,36,47724,3
1,0,2,0,0,74,14882,2
1,1,2,0,0,61,44442,2
0,1,2,0,1,47,34339,3
1,0,3,0,1,23,92756,1
1,0,3,0,0,23,86090,3
1,0,3,1,0,41,27451,2
0,0,1,1,0,77,23643,1
1,0,1,0,1,72,74346,2
1,0,3,1,0,39,11742,1
0,1,2,0,1,84,32449,1
0,0,3,0,1,49,56573,1
1,0,2,0,0,23,51572,1
1,1,2,0,0,24,93620,2
0,1,2,0,1,45,67040,3
0,0,2,0,0,36,60987,2
1,0,3,1,1,44,24551,3
1,0,3,1,1,36,64890,1
1,0,3,0,1,19,31705,2
1,0,3,0,0,38,31824,1
1,0,3,1,0,45,74356,1
1,1,1,1,1,33,57571,1
0,0,2,1,0,38,40128,2
1,1,1,1,0,69,82172,2
1,0,1,0,1,52,92461,2
1,0,1,1,0,25,56760,3
1,0,1,0,0,64,49439,1
1,0,1,1,1,24,25988,2
1,0,1,0,0,28,74482,2
1,0,2,0,1,32,36982,3
0,1,1,1,1,72,12343,2
1,0,2,1,1,36,94046,2
1,0,3,0,1,82,53230,1
0,0,1,1,1,41,58503,1
1,0,1,0,1,24,86188,1
1,0,2,1,1,32,90939,2
1,1,3,1,0,29,35127,3
1,0,2,1,0,44,75284,2
0,0,2,0,0,84,44562,2
1,0,3,0,0,34,31272,1
1,0,2,1,0,43,10732,3
1,1,2,1,1,29,12447,2
0,0,1,1,1,76,61681,3
0,1,1,1,1,39,56582,1
0,0,2,0,0,81,27261,1
1,0,3,1,0,69,30707,1
0,0,1,0,1,66,41269,2
1,0,2,0,0,53,80683,3
1,0,1,0,0,65,34714,2
1,0,1,1,1,77,92774,2
1,1,3,1,1,43,40104,2
1,0,1,0,0,61,47791,2
1,1,3,1,1,76,70738,1
1,0,1,0,1,29,15383,1
1,1,2,0,0,18,29651,1
0,0,2,1,1,59,13381,1
0,0,1,0,0,67,26486,2
1,1,3,0,0,48,32347,3
0,1,1,0,1,30,38727,2
1,0,1,0,1,44,32155,3
1,1,2,1,0,36,69574,3
1,0,2,1,1,29,34783,3
1,0,3,1,1,51,51329,3
1,1,3,0,0,60,28031,1
1,0,3,1,1,42,84814,1
1,0,2,1,1,28,76226,3
1,1,3,0,1,77,44958,2
1,0,1,0,1,23,41123,2
1,0,2,1,1,46,59526,3
1,0,2,1,1,60,37767,1
1,0,3,1,0,31,53039,1
1,0,1,1,0,18,89413,1
0,0,3,0,0,59,50014,1
1,0,3,1,0,69,40060,3
0,0,1,0,0,76,33755,2
1,0,3,1,0,67,73832,2
0,0,1,0,1,74,61794,1
1,0,1,0,0,69,47603,1
1,0,3,1,1,62,19902,2
1,1,2,1,1,67,94388,3
1,0,1,1,1,33,15280,3
1,0,1,1,0,33,42476,2
1,0,2,0,1,73,92240,2
1,0,1,1,1,70,95047,1
1,0,3,0,1,64,98331,3
1,1,2,0,0,77,62561,2
0,0,3,1,1,75,33980,2
0,0,3,1,0,75,17947,1
0,1,1,1,0,82,25483,2
1,0,2,0,1,71,75981,2
1,0,2,1,1,19,84973,1
1,1,3,0,1,60,61306,1
0,0,2,1,1,27,27830,3
0,1,1,0,1,62,67057,1
1,0,3,0,0,54,49961,3
1,0,1,1,0,22,20978,3
1,0,1,1,0,36,71506,2
0,0,1,1,1,46,44725,1
0,0,1,0,1,69,53117,1
0,1,1,0,0,57,27970,2
1,0,1,1,1,65,67640,1
0,0,2,1,1,79,51525,2
0,0,3,1,1,85,45414,1
1,1,1,1,0,59,46498,1
1,0,2,1,1,37,26053,1
1,0,3,0,1,30,56276,3
0,0,1,1,1,39,28187,2
1,0,2,0,0,73,75441,2
0,0,2,0,0,51,13089,2
0,0,1,1,1,61,22021,1
1,0,3,1,0,62,20455,2
1,0,2,1,1,67,52785,1
1,0,2,0,1,22,88207,2
0,0,3,0,0,55,20491,2
1,1,2,1,0,41,53446,2
1,1,2,0,1,33,55168,2
1,0,3,1,1,59,32140,1
0,0,1,0,1,50,35677,1
1,0,3,0,1,38,23702,2
1,0,1,0,1,24,82560,2
0,1,1,0,1,29,33444,2
1,0,2,0,0,41,79360,1
1,1,1,1,1,58,75480,1
0,0,2,0,0,61,18235,3
0,1,1,0,0,33,57275,2
1,0,2,1,0,30,36456,3
1,0,1,0,0,56,81841,1
1,0,2,1,1,31,22500,1
0,1,1,1,1,78,99866,3
1,1,2,1,1,60,63811,1
1,0,2,0,1,52,22447,3
1,0,3,1,0,35,99681,2
1,0,1,0,0,58,44486,3
0,1,3,0,0,70,36132,1
1,0,2,0,1,71,45581,2
1,1,1,1,1,81,82593,1
0,1,2,1,0,73,11800,2
1,0,1,1,0,70,86756,1
1,0,1,1,1,21,70153,1
1,1,3,1,0,83,44109,1
1,0,2,0,0,74,24072,2
1,1,1,1,0,55,61819,3
1,0,1,0,0,65,73218,2
1,1,2,1,0,34,44827,2
1,0,2,1,0,19,50430,2
1,1,1,0,1,63,85033,3
1,0,2,1,0,60,35446,1
1,0,2,1,0,64,64213,1
1,0,3,0,1,52,97723,1
1,1,3,1,1,51,12627,1
1,0,3,0,1,27,75596,1
1,0,1,0,0,42,90168,1
1,0,3,1,1,51,75282,2
1,0,2,1,1,43,94244,2
0,0,1,1,0,46,18611,1
1,0,2,0,1,59,34191,1
1,0,2,1,1,24,26168,1
1,0,3,1,0,63,82650,1
1,0,3,0,0,24,79161,1
1,1,1,0,0,21,85174,1
1,1,3,0,0,45,39482,3
0,0,2,0,0,45,41097,1
0,0,2,0,1,60,76561,3
1,1,2,1,1,51,61289,2
1,0,1,1,0,42,70790,2
0,0,2,0,1,37,30357,3
1,0,3,0,0,27,73346,1
1,0,3,1,0,42,62383,3
1,1,3,1,0,46,61872,1
1,1,3,0,1,38,98693,3
1,1,2,0,1,23,44625,3
1,0,3,0,1,25,85451,1
1,0,1,0,0,83,98826,1
1,0,1,1,0,72,75933,1
1,0,1,1,1,29,67499,1
1,0,3,0,1,66,23070,2
1,0,1,0,0,48,61144,3
0,0,3,0,1,83,35003,1
0,1,2,1,1,82,35886,2
0,0,2,1,1,49,48270,1
1,0,1,0,1,20,18143,1
1,1,3,1,1,79,77402,1
1,0,2,0,1,30,81174,2
1,1,3,1,0,71,85383,1
1,1,3,0,0,81,88472,1
1,0,1,1,1,46,63052,1
0,1,1,1,1,56,20780,2
0,0,1,0,1,52,32366,1
0,0,1,1,1,58,36149,2
1,1,1,1,0,35,38177,3
1,1,2,1,0,81,41055,1
1,0,1,1,1,27,99521,2
0,0,1,1,0,61,31463,3
1,0,1,0,0,59,28968,2
1,0,1,1,0,69,65042,2
1,0,3,0,1,79,96439,1
1,0,1,1,0,38,66023,2
0,0,1,0,1,74,28837,2
1,1,3,0,0,41,55540,1
1,0,1,1,1,82,95398,2
1,0,1,1,0,49,25104,1
0,0,2,1,0,51,18777,2
1,0,1,1,1,34,82916,1
1,0,3,1,1,77,95517,1
1,0,2,0,1,20,92705,1
0,0,1,0,1,19,18801,3
1,0,1,0,1,85,61331,2
0,0,1,1,1,59,19072,1
1,0,2,1,1,30,28171,2
1,0,3,0,0,83,78589,3
0,1,1,0,1,75,34554,1
1,0,1,0,0,39,64418,2
1,1,1,1,0,69,91802,2
1,0,3,0,0,70,64393,1
1,1,3,1,1,18,68345,2
1,0,2,1,0,62,31700,1
0,1,1,0,1,74,50304,2
0,0,1,1,1,42,29955,1
0,1,2,1,1,69,31786,1
1,0,3,1,1,58,54575,1
0,1,1,1,0,82,14041,1
1,0,2,0,1,48,11896,3
1,0,1,0,1,80,32965,1
1,0,3,0,1,48,47690,2
1,0,2,0,0,76,84633,2
1,1,2,1,1,55,76541,1
1,1,3,1,1,55,31041,2
1,0,2,1,1,71,13544,1
1,0,3,1,0,49,86132,2
1,0,3,1,1,63,35067,2
1,0,1,0,1,54,38505,2
0,0,1,1,1,84,83389,2
1,0,3,0,0,19,45374,2
1,0,2,1,1,58,81568,1
1,0,2,1,1,54,54760,2
1,0,1,1,0,35,16732,3
1,0,1,1,1,62,57980,2
1,0,2,0,1,52,70121,1
0,1,1,0,0,33,11933,3
1,1,3,0,1,79,91988,1
1,0,3,0,0,39,73303,1
1,1,3,0,0,64,84362,2
1,1,3,1,0,76,23492,2
1,1,2,1,1,23,94527,2
1,1,1,0,1,23,76577,1
1,0,3,0,1,71,58381,2
1,1,1,1,0,81,58976,2
1,1,3,0,0,66,96568,2
1,0,3,1,0,34,62028,2
1,0,3,0,0,75,48508,2
1,1,2,1,0,38,99910,1
1,0,1,0,0,42,78693,2
1,1,2,0,1,52,89284,1
0,0,1,1,1,46,10148,2
1,0,3,0,1,81,56658,2
0,1,1,0,1,35,66009,1
0,0,3,0,0,68,22780,1
1,0,3,0,1,62,64818,1
1,0,1,1,1,68,36897,2
0,0,2,0,1,85,14190,2
1,0,1,0,0,24,85701,1
1,1,3,0,0,24,32132,2
1,0,1,0,0,18,73206,1
1,0,3,0,0,64,14730,3
1,0,1,1,0,45,23777,1
1,1,1,1,1,20,48408,1
1,0,1,1,0,27,58000,2
1,0,3,1,0,83,95243,1
1,0,3,1,1,80,35414,1
1,1,3,1,0,20,46256,2
1,0,3,0,0,41,42666,2
1,0,3,1,1,81,32980,2
1,0,3,1,0,35,38125,3
1,1,1,1,0,30,96526,3
1,0,3,1,0,67,82732,1
1,0,3,1,0,78,34907,1
1,0,3,0,1,52,16694,3
1,0,3,1,1,30,81834,1
1,0,3,0,1,23,83179,2
1,1,2,1,1,74,81994,2
1,1,2,0,1,49,24663,1
1,0,3,0,1,85,28238,1
1,0,1,1,1,59,82342,1
0,1,1,0,1,55,45524,2
1,0,1,1,0,47,73327,2
1,0,2,0,1,33,34451,3
1,1,3,1,0,71,89671,1
1,1,1,1,0,42,56239,1
0,1,1,1,0,26,63664,1
1,1,1,1,1,37,78050,2
1,1,1,1,1,24,62608,1
1,0,3,0,1,54,72082,1
1,0,3,0,1,68,36161,3
1,0,1,1,0,46,28675,2
1,1,1,1,0,53,65394,2
0,1,2,1,1,37,23870,1
1,0,3,0,0,26,21705,3
1,0,2,0,0,76,29045,3
1,0,3,1,0,34,41936,3
0,1,1,0,1,56,71322,3
0,0,1,1,1,38,43821,1
0,1,1,1,1,74,18651,3
1,0,1,1,0,31,94402,3
0,0,1,1,0,69,84275,1
1,0,2,1,1,62,94553,1
0,1,1,1,0,64,17121,2
1,1,2,1,1,42,14494,2
1,0,3,0,0,62,23244,2
1,0,1,0,1,22,79833,1
0,0,1,1,1,25,28779,1
1,1,1,1,0,46,68111,2
0,1,2,0,0,38,50743,1
1,0,3,0,1,56,37359,1
1,0,3,1,0,38,39209,1
1,0,3,0,1,28,95067,3
1,1,3,0,0,63,94523,3
1,0,3,1,0,39,15195,1
1,0,3,1,1,33,48634,2
1,0,1,0,1,75,83127,1
1,0,1,0,1,63,75010,3
1,1,2,1,0,65,80946,1
1,0,2,1,0,41,84278,2
0,0,3,1,0,42,17926,1
1,0,1,1,0,24,38354,3
1,0,3,1,0,27,62411,3
0,0,1,0,1,54,96574,1
0,0,1,1,1,18,26615,1
0,1,1,1,0,60,12883,3
1,1,3,1,1,32,27805,3
1,0,3,1,0,34,75823,2
0,0,1,1,1,50,10402,2
1,0,1,0,1,75,33051,2
1,1,2,1,0,37,12787,2
1,1,3,0,0,59,74036,1
1,1,3,0,1,55,33183,2
1,0,3,1,0,56,44122,1
1,0,1,1,0,33,16183,1
0,0,1,0,1,81,55569,1
0,1,1,1,1,46,47914,1
1,0,1,0,1,75,57476,3
0,1,1,0,1,35,23818,3
1,0,2,1,1,68,59108,2
1,0,2,1,1,69,31954,2
1,1,1,1,0,28,60495,1
1,1,3,0,1,83,41506,1
1,0,1,0,1,76,61548,1
1,1,3,1,0,36,63087,3
1,0,3,0,1,63,66653,2
1,0,1,0,0,73,63348,2
1,0,3,1,0,29,31348,3
1,0,3,0,0,24,96943,3
0,0,1,0,1,41,29222,2
1,1,2,0,1,42,39413,1
1,0,3,1,0,70,54864,3
1,0,2,1,0,68,85901,1
1,1,3,0,1,40,25524,2
0,0,3,1,1,80,40508,2
1,0,2,1,1,45,84431,1
1,0,1,1,1,50,30968,1
1,1,3,1,0,62,36004,2
0,1,1,0,0,32,37549,1
0,0,1,1,1,78,54473,2
0,0,1,1,0,33,20169,1
1,0,2,1,1,20,64636,1
0,1,1,1,1,68,33549,2
0,0,1,1,1,26,84463,3
0,1,1,0,1,26,28303,2
1,0,2,0,1,25,60918,1
0,1,3,0,0,54,23911,1
1,1,2,0,0,39,11720,2
1,0,1,1,0,59,58373,2
0,1,3,0,1,46,11434,1
1,0,3,1,1,70,66660,1
1,1,2,0,0,26,74415,1
1,1,1,0,0,24,30269,3
0,1,1,1,0,41,79813,2
1,0,2,0,0,39,62672,2
1,0,1,1,0,20,22066,1
1,0,2,1,1,21,77813,2
1,0,1,0,1,39,76052,2
1,0,1,0,1,66,88224,3
1,0,3,1,0,80,40003,3
1,0,3,0,0,77,57916,1
1,0,2,0,0,46,40142,2
0,1,3,0,1,39,33312,2
0,1,2,0,1,70,38823,2
1,1,3,1,0,34,48964,3
1,1,3,0,0,31,30163,1
1,0,2,1,0,46,93555,2
1,0,3,1,0,78,83681,2
1,0,1,0,1,20,37345,1
1,0,3,1,1,19,27561,2
0,1,1,0,1,79,35604,2
0,0,1,1,0,52,58476,2
0,1,1,1,1,36,13999,3
1,1,3,1,1,55,52170,1
1,0,2,0,1,56,17014,3
1,0,1,1,1,43,61031,1
0,0,1,1,1,75,80372,1
1,0,2,1,1,61,95291,1
1,0,1,0,1,78,83769,1
1,1,1,0,1,53,85728,3
1,0,3,1,1,18,89649,2
1,0,1,1,0,47,59728,2
0,1,1,0,0,84,10115,2
0,0,1,1,1,67,10729,3
1,0,2,1,0,66,66988,1
1,1,2,1,1,53,92294,2
1,0,2,0,1,83,98865,1
0,1,2,0,1,45,22772,2
1,1,2,1,0,58,75057,3
1,0,1,0,1,66,59055,2
1,0,3,0,1,22,61638,1
1,0,1,0,0,75,79378,2
1,0,3,1,1,76,87698,2
0,1,1,0,0,69,60802,2
0,0,1,1,1,39,56919,2
0,0,2,1,1,79,17566,3
1,0,2,1,0,43,57852,3
1,0,3,0,0,64,62805,3
1,1,3,0,0,48,44778,3
1,0,2,0,1,44,84846,3
1,0,2,1,1,44,23380,3
1,0,3,0,0,56,13979,2
0,1,1,1,1,80,84907,1
1,0,2,1,0,26,79111,3
1,0,2,0,0,22,83830,2
1,1,2,1,1,64,68054,1
0,0,1,0,1,53,62298,2
1,1,1,0,1,71,39687,3
1,0,3,1,0,66,31010,3
1,0,2,0,0,38,29118,2
1,0,2,0,1,51,11579,1
1,0,3,1,1,72,54084,1
1,0,1,1,0,33,92101,2
1,0,3,0,0,53,72951,2
1,0,2,1,1,34,37511,1
0,0,2,0,0,74,40617,1
0,0,1,1,0,70,15002,2
1,1,1,1,1,80,58306,2
1,0,3,0,1,30,64303,2
0,0,1,0,1,45,75975,1
0,1,2,0,0,44,47400,1
1,0,3,1,1,62,20122,1
1,0,3,0,1,25,32840,3
1,1,1,0,0,70,89458,3
1,0,1,0,0,60,49729,2
0,0,1,1,1,82,60740,2
1,0,3,0,1,67,85793,2
1,1,2,1,1,39,23248,2
1,0,3,0,0,55,91367,2
1,0,3,0,0,27,74888,2
1,0,3,0,0,57,71954,2
1,0,3,0,0,47,35715,2
1,0,3,1,0,60,58242,2
0,0,1,0,1,50,45647,1
1,1,2,1,0,39,68202,3
1,0,1,0,0,41,82229,1
1,0,2,1,0,30,14338,3
